timestamp,contract_type,action_taken,tx_hash,range_width_multiplier_setting,predictedPrice_api,predictedTick_calculated,external_api_eth_price,actualPrice_pool,sqrtPriceX96_pool,currentTick_pool,targetTickLower_offchain,targetTickUpper_offchain,initial_contract_balance_token0,initial_contract_balance_token1,currentTickLower_contract,currentTickUpper_contract,currentLiquidity_contract,finalTickLower_contract,finalTickUpper_contract,finalLiquidity_contract,amount0_provided_to_mint,amount1_provided_to_mint,fees_collected_token0,fees_collected_token1,num_swaps_executed,gas_used,gas_cost_eth,error_message,currentTick_pool_WETHUSDC_price,finalTickLower_contract_WETHUSDC_price,finalTickUpper_contract_WETHUSDC_price,predictedTick_calculated_WETHUSDC_price,amount_USDC_minted_readable,amount_USDC_minted_usd,initial_balance_USDC_readable,initial_balance_USDC_usd,fees_USDC_collected_readable,fees_USDC_collected_usd,amount_WETH_minted_readable,amount_WETH_minted_usd,initial_balance_WETH_readable,initial_balance_WETH_usd,fees_WETH_collected_readable,fees_WETH_collected_usd
2025-07-17 16:08:19,Baseline,fees_collect_only_success,0xbcae48823680887b02f6cb23dccfeebbfffdc254a5b9272e4ddfd41a9c0ada16,20,3426.5955,194926,3420.09,3424.0605,1.3539694585469485e+33,194934,194830,195030,2000000000000.0,5e+19,0,0,0,194830,195030,5.432767571123904e+17,145888518880.0,5e+19,57394793,1.5865204582254816e+16,35,485431,0.005886,,3424.1061,3459.9008,3391.3936,3426.8463,145888.5189,145888.5189,2000000.0,2000000.0,57.394793,57.3948,50.0,130825.0,50.0,130825.0,0.0158652,41.5113
2025-07-17 20:08:22,Baseline,fees_collect_only_success,0xd1d25c9694704cec6a4bc0197f3a479ceaf21fef2d6c1f6da567ac2fdf55ea52,20,3392.278,195027,3413.16,3399.9689,1.3587579856303228e+33,195004,194900,195100,2000000000000.0,5e+19,0,0,0,194860,195060,5.470783756210476e+17,148141127904.0,5e+19,44536345,2.1929736695212536e+16,35,519631,0.001703,,3400.2222,3449.5372,3381.2352,3392.4111,148141.1279,148141.1279,2000000.0,2000000.0,44.536345,44.5363,50.0,130825.0,50.0,130825.0,0.02192974,57.3792
2025-07-18 00:08:13,Baseline,fees_collect_only_success,0x7448f7ff024625e6c6c66774874ad9f6bd7fcd81a41f7bce7eed7138966acf3f,20,3453.6545,194848,3479.03,3464.2901,1.3460849064442877e+33,194817,194710,194910,2000000000000.0,5e+19,0,0,0,194670,194870,5.493906362646098e+17,149271069348.0,5e+19,42120536,2.141174787594641e+16,35,564268,0.001146,,3464.4014,3515.7017,3446.0895,3453.6789,149271.0693,149271.0693,2000000.0,2000000.0,42.120536,42.1205,50.0,130825.0,50.0,130825.0,0.02141175,56.0238
2025-07-18 04:08:23,Baseline,fees_collect_only_success,0x83f7b98f291e964b5cda9d2666b182696e69425b06c46ba5edac1bbdd352636d,20,3579.7946,194489,3591.97,3584.0639,1.3234017802137305e+33,194477,194370,194570,2000000000000.0,5e+19,0,0,0,194330,194530,5.472845942089584e+17,147537968766.0,5e+19,38570157,1.9327408221124736e+16,35,530096,0.001162,,3584.2103,3637.2846,3565.2651,3579.912,147537.9688,147537.9688,2000000.0,2000000.0,38.570157,38.5702,50.0,130825.0,50.0,130825.0,0.01932741,50.5702
2025-07-18 08:08:11,Baseline,fees_collect_only_success,0xa76d6d1abb460f318b69c343b1b57c1ea0957abbea2c4892bc805e71e1f81bf5,20,3621.1272,194374,3618.71,3613.6405,1.3179748140535496e+33,194395,194290,194490,2000000000000.0,5e+19,0,0,0,194310,194510,5.947225365875342e+17,175920376963.0,5e+19,72862181,1.6191595969699396e+16,35,485459,0.001485,,3613.7201,3644.5661,3572.4024,3621.3165,175920.377,175920.377,2000000.0,2000000.0,72.862181,72.8622,50.0,130825.0,50.0,130825.0,0.0161916,42.3653
2025-07-18 12:08:19,Baseline,fees_collect_only_success,0xe4e58e3c967e2987f9a0f70567797c60fb749b70a95d5958f868e66f4bbec383,20,3623.7864,194367,3617.16,3619.8745,1.3168394396636037e+33,194377,194270,194470,2000000000000.0,5e+19,0,0,0,194290,194490,5.811190308999619e+17,167757906021.0,5e+19,70439676,1.5653049171742804e+16,35,530152,0.001105,,3620.2304,3651.8622,3579.554,3623.8522,167757.906,167757.906,2000000.0,2000000.0,70.439676,70.4397,50.0,130825.0,50.0,130825.0,0.01565305,40.9562
2025-07-18 16:08:21,Baseline,fees_collect_only_success,0xeb467e2139ba2f15c74d4926a91238d018ab0ada39dcc0ebdd05145b8525b7cb,20,3568.466,194521,3567.91,3564.4203,1.3270434086640645e+33,194532,194430,194630,2000000000000.0,5e+19,0,0,0,194420,194620,5.6951594974712934e+17,160921709533.0,5e+19,63207337,1.944841162774504e+16,35,519631,0.001417,,3564.5522,3604.6976,3533.3233,3568.4752,160921.7095,160921.7095,2000000.0,2000000.0,63.207337,63.2073,50.0,130825.0,50.0,130825.0,0.01944841,50.8868
2025-07-18 20:08:11,Baseline,fees_collect_only_success,0x51ebc3000a53e2fbcb43807eaab306bcee6a21b5899947b1922a62abf3f26524,20,3519.1011,194660,3552.48,3535.1759,1.3325210330500007e+33,194614,194510,194710,2000000000000.0,5e+19,0,0,0,194460,194660,5.559795669069416e+17,152908501184.0,5e+19,50752070,2.5395915707299664e+16,35,519603,0.001013,,3535.4438,3590.3083,3519.2189,3519.2189,152908.5012,152908.5012,2000000.0,2000000.0,50.75207,50.7521,50.0,130825.0,50.0,130825.0,0.02539592,66.4484
2025-07-19 00:08:23,Baseline,fees_collect_only_success,0x1e9f86716fa61e58c29320505f44055531ff4bc64dbae9341d9ba1b61c56348d,20,3525.1782,194643,3548.76,3530.7286,1.3333599858457994e+33,194627,194520,194720,2000000000000.0,5e+19,0,0,0,194480,194680,5.913832887240428e+17,173961619554.0,5e+19,53136038,2.657821388319544e+16,35,519603,0.000804,,3530.851,3583.1352,3512.1879,3525.2064,173961.6196,173961.6196,2000000.0,2000000.0,53.136038,53.136,50.0,130825.0,50.0,130825.0,0.02657821,69.5419
2025-07-19 04:08:30,Baseline,fees_collect_only_success,0xd807ccf475fa37be0583bd21f87e9387b0467ff974db5270dcc385060966a35e,20,3564.1636,194533,3594.59,3585.6482,1.3231093771555483e+33,194472,194370,194570,2000000000000.0,5e+19,0,0,0,194340,194540,5.619564291147112e+17,156327882429.0,5e+19,37411763,1.6532043854093546e+16,35,485459,0.000643,,3586.0027,3633.6493,3561.7018,3564.1958,156327.8824,156327.8824,2000000.0,2000000.0,37.411763,37.4118,50.0,130825.0,50.0,130825.0,0.01653204,43.2561
