timestamp,contract_type,action_taken,tx_hash,range_width_multiplier_setting,predictedPrice_api,predictedTick_calculated,external_api_eth_price,actualPrice_pool,sqrtPriceX96_pool,currentTick_pool,targetTickLower_offchain,targetTickUpper_offchain,initial_contract_balance_token0,initial_contract_balance_token1,currentTickLower_contract,currentTickUpper_contract,currentLiquidity_contract,finalTickLower_contract,finalTickUpper_contract,finalLiquidity_contract,amount0_provided_to_mint,amount1_provided_to_mint,fees_collected_token0,fees_collected_token1,num_swaps_executed,gas_used,gas_cost_eth,error_message
2025-07-20 08:08:13,Baseline,fees_collect_only_success,0xb5025e99181d4032e6fed7adb6c709150ff8e6dac1319f4eded46a05cd6ba5cd,20,3700.258920249939,194158,3676.77,3675.34147427404290502553754299919085235596185212645558718789603744576296957814,1306865027228788179142675181681704,194225,194120,194320,2000000000000,50000000000000000000,0,0,0,194130,194330,584464620837716076,169664524096,49999999999999999963,38954492,8656296261771251,35,519603,0.000673654426679682,
2025-07-20 12:08:18,Baseline,fees_collect_only_success,0xe2b896edb79bbf5e01f063d3e7ecc885f3c7e8aec3624cc09242be211f670a6f,20,3751.9675853347776,194019,3752.78,3748.57287970051384011380466948706882857178919456839055595584659615914526867601,1294036732364914809882128065665212,194028,193920,194120,2000000000000,50000000000000000000,0,0,0,193910,194110,612187606309062328,186431628105,49999999999999999957,33734479,13558362840589656,35,519687,0.000916541349737265,
2025-07-20 16:08:31,Baseline,fees_collect_only_success,0x6b24b36a96d89726d7572bfa809df1b974f41c45df49cc45bc1b9883445ed656,20,3780.5396898722647,193943,3787.32,3777.62299010948699645105197120114549116633025332408587619339323072693537071693,1289051526033844454117090268651323,193951,193850,194050,2000000000000,50000000000000000000,0,0,0,193830,194030,597644066379023826,177498552411,49999999999999999954,32220113,12951172643234593,35,564296,0.001204223831080400,
2025-07-20 20:08:17,Baseline,fees_collect_only_success,0xc331194ef3b1489e8bd9c3072b034a1a2738bec5b70b1ac5e2a79ed0ea86509d,20,3752.1635375475885,194019,3750.20,3748.93376637720317099577125034297733008444112097119248770093863933658395229622,1293974446407851221794236515396348,194027,193920,194120,2000000000000,50000000000000000000,0,0,0,193910,194110,563018225543690971,156383198944,49999999999999999949,33934058,11013648716776485,35,519687,0.000864099819795933,
2025-07-21 00:08:17,Baseline,fees_collect_only_success,0xc8337720dd93f53ac31fede2ec4ad48a1abb85102a895310e21825b19d5a058f,20,3746.194094774723,194034,3756.41,3750.29687802469372463597955231080187215619094321050107718530124034756577861876,1293739266100811335842502881834070,194024,193920,194120,2000000000000,50000000000000000000,0,0,0,193890,194090,575237373506624725,163825266148,49999999999999999920,27271263,13636134981662421,35,519575,0.000659745889983775,
2025-07-21 04:08:19,Baseline,fees_collect_only_success,0x2f95cf42bbeecee302da06ba80736b57c4131da73feab752072477a1d272ecd4,20,3729.9397167277334,194078,3760.72,3752.51821401396030653066305816412551302429232423450420011575064365919166663403,1293356289276761324721905168208898,194018,193910,194110,2000000000000,50000000000000000000,0,0,0,193900,194100,583643481621057536,168976643312,49999999999999999932,13034401,6517816578073907,35,519603,0.000643638024997023,
2025-07-21 08:08:19,Baseline,fees_collect_only_success,0xafd92d1f1d2bef36ab27ceca0f36b22a841a15534957c38aace7aea13b72560b,20,3781.9948480439184,193939,3789.18,3779.31191476971351335105424966312799053779023472456056750128010474891334922666,1288763463782748558961628563591449,193946,193840,194040,2000000000000,50000000000000000000,0,0,0,193820,194020,615160937750240236,188247428410,49999999999999999969,28257149,14131004298267334,35,519603,0.000720860562394455,
2025-07-21 12:08:22,Baseline,fees_collect_only_success,0xf4b852709223f34df53120e44f64eab0c716fbb3e132b32d05501c325210ae16,20,3812.015295023918,193860,3807.69,3809.20347933118412676772004672619107616273522350778339015736628378097365433344,1283696915203284153262543196159552,193868,193760,193960,2000000000000,50000000000000000000,0,0,0,193760,193960,610262190170037086,185225233975,49999999999999999948,36713231,11296379569608704,35,519547,0.000896272762193459,
2025-07-21 16:08:22,Baseline,fees_collect_only_success,0x4ee1141056364e2e957f28db3302f1ad8d9e49d07e131b7ed06ebb631b960447,20,3841.0877876758577,193784,3817.65,3816.39182745057606949950101211351864702004767999949883550576548432400397737495,1282487394535535105145418885190179,193849,193740,193940,2000000000000,50000000000000000000,0,0,0,193750,193950,582519899272647523,168131756704,49999999999999999936,41543493,9231204747540883,35,604852,0.001585435731300392,
2025-07-21 20:08:24,Baseline,fees_collect_only_success,0xdafffe94cb3e99428db06c07fd500abf20bbe237a197941e90ede4c1d529cf96,20,3751.6287867987157,194020,3731.01,3740.70859860796533078138012646063577534956296370983493378895229636173445101580,1295396277651981479006480058768472,194049,193940,194140,2000000000000,50000000000000000000,0,0,0,193950,194150,574134048993474689,163223226848,49999999999999999931,38056155,8488564430239296,35,519659,0.000703586940169120,
2025-07-22 00:08:20,Baseline,fees_collect_only_success,0x580b86a998b9bf2d380ee363d21a6c2e3eaea68ee50f579e99c52961570ebf7c,20,3755.9536509275435,194008,3761.75,3754.83373875622191711534679258652185813199106251336900340495494586485511913109,1292957435353251719444614403614251,194011,193910,194110,2000000000000,50000000000000000000,0,0,0,193880,194080,577747507583440307,165349246583,49999999999999999968,25634243,12819664615678360,35,604712,0.000690885213060088,
2025-07-22 04:08:22,Baseline,fees_collect_only_success,0xc239c57dec4d4a5f4cd43f50e23cad04dc5e76efe44c79982c2f64cda0885f84,20,3730.1072700691225,194077,3728.62,3727.11562431909029818124454967206944486097858380895222130370302958047443066895,1297756314836886314737473930753580,194086,193980,194180,2000000000000,50000000000000000000,0,0,0,193970,194170,587348875638641061,171298019354,49999999999999999931,30445058,10989538205866220,35,519659,0.000609914380660165,
