timestamp,contract_type,action_taken,tx_hash,range_width_multiplier_setting,predictedPrice_api,predictedTick_calculated,external_api_eth_price,actualPrice_pool,sqrtPriceX96_pool,currentTick_pool,targetTickLower_calculated,targetTickUpper_calculated,initial_contract_balance_token0,initial_contract_balance_token1,finalTickLower_contract,finalTickUpper_contract,liquidity_contract,amount0_provided_to_mint,amount1_provided_to_mint,fees_collected_token0,fees_collected_token1,num_swaps_executed,gas_used,gas_cost_eth,error_message,currentTick_pool_WETHUSDC_price,finalTickLower_contract_WETHUSDC_price,finalTickUpper_contract_WETHUSDC_price,predictedTick_calculated_WETHUSDC_price,amount_USDC_minted_readable,amount_USDC_minted_usd,initial_balance_USDC_readable,initial_balance_USDC_usd,fees_USDC_collected_readable,fees_USDC_collected_usd,amount_WETH_minted_readable,amount_WETH_minted_usd,initial_balance_WETH_readable,initial_balance_WETH_usd,fees_WETH_collected_readable,fees_WETH_collected_usd
2025-07-22 16:07:35,Predictive,fees_collect_only_success,0x9ae7288d3e2d5d65f13da5545433ed8dda4434374fedf08e935757bac8e06b7d,20,3711.2865,194128,3719.57,3708.8573,1.3009467504572788e+33,194135,0,0,2000000000000.0,5e+19,194030,194240,7.74086331544932e+17,308308920339.0,5e+19,36730860,1.822235102662882e+16,35,558251,0.000689,,3708.9041,3748.0508,3670.1663,3711.5011,308308.9203,308308.9203,2000000.0,2000000.0,36.73086,36.7309,50.0,130825.0,50.0,130825.0,0.01822235,47.6788
2025-07-22 20:07:20,Predictive,fees_collect_only_success,0x18f0ab173c114333376ff38f0f3c8b8f35418784139508f91f131fafdd51acfe,20,3712.9842,194124,3664.43,3674.5963,1.3069975351409556e+33,194227,0,0,2000000000000.0,5e+19,194040,194250,3.0818044112388365e+17,11586148709.0,5e+19,24598909,5466463872436735.0,35,516547,0.000621,,3674.9404,3744.3048,3666.4981,3712.986,11586.1487,11586.1487,2000000.0,2000000.0,24.598909,24.5989,50.0,130825.0,50.0,130825.0,0.00546646,14.303
2025-07-23 00:07:11,Predictive,fees_collect_only_success,0xaf5cd48dca34b78259bd15e2789bb56615017e9d9878975fa3b7d5c99c6b8143,20,3747.4152,194031,3747.23,3745.5319,1.2945619362011938e+33,194036,0,0,2000000000000.0,5e+19,193920,194130,5.756317186520647e+17,181638058316.0,5e+19,20754162,7906347504451307.0,35,516709,0.000544,,3745.8028,3789.5049,3710.7589,3747.676,181638.0583,181638.0583,2000000.0,2000000.0,20.754162,20.7542,50.0,130825.0,50.0,130825.0,0.00790635,20.687
2025-07-23 04:07:13,Predictive,fees_collect_only_success,0xdfc218a193bb29ccecc5d5af03d915ffb995fbb3abd7bfa642c19e804a8418b5,20,3753.118,194016,3733.74,3730.9738,1.29708514342533e+33,194075,0,0,2000000000000.0,5e+19,193910,194120,3.588574442788747e+17,42793668553.0,5e+19,16804027,3734262138040247.0,35,516491,0.000556,,3731.2233,3793.2961,3714.4714,3753.3015,42793.6686,42793.6686,2000000.0,2000000.0,16.804027,16.804,50.0,130825.0,50.0,130825.0,0.00373426,9.7707
2025-07-23 08:07:24,Predictive,fees_collect_only_success,0xcd8d33e0e7b2ecf1aa689b0b64b919207b3ad39930bdc18f69a19c99e7207bf2,20,3699.5225,194160,3672.55,3678.689,1.3062702847593078e+33,194216,0,0,2000000000000.0,5e+19,194050,194260,3.458833951981145e+17,35557778521.0,5e+19,26456779,5871540398227569.0,35,516435,0.000546,,3678.9848,3740.5626,3662.8337,3699.6439,35557.7785,35557.7785,2000000.0,2000000.0,26.456779,26.4568,50.0,130825.0,50.0,130825.0,0.00587154,15.3629
2025-07-23 12:07:21,Predictive,fees_collect_only_success,0x5bd8e9131ecb2faa3912e479ef71043abe0b10866a991425b771d8338e096498,20,3674.671,194227,3672.82,3671.9506,1.3074683066396975e+33,194235,0,0,2000000000000.0,5e+19,194120,194330,5.520721516824534e+17,166722045750.0,5e+19,32418598,9974939797050268.0,35,516765,0.000595,,3672.0017,3714.4714,3637.2846,3674.9404,166722.0458,166722.0458,2000000.0,2000000.0,32.418598,32.4186,50.0,130825.0,50.0,130825.0,0.00997494,26.0994
2025-07-23 16:07:21,Predictive,fees_collect_only_success,0x80e711bb7f4dd2765509b1ff71eea17abfabc3886f81a6d7ea6abb0ecbd4d9fd,20,3624.0619,194366,3627.69,3630.719,1.314871361075884e+33,194348,0,0,2000000000000.0,5e+19,194260,194470,1.2272514009610184e+18,593076643814.0,5e+19,87225442,4.377145677912405e+16,35,516849,0.000652,,3630.7437,3662.8337,3586.72,3624.2146,593076.6438,593076.6438,2000000.0,2000000.0,87.225442,87.2254,50.0,130825.0,50.0,130825.0,0.04377146,114.528
2025-07-23 20:07:22,Predictive,fees_collect_only_success,0x1d8d0ff35d7bac371e2ccede99da658619c071173e578c773f9556b4695a31c1,20,3599.4225,194434,3596.16,3595.9614,1.3212106644800267e+33,194444,0,0,2000000000000.0,5e+19,194330,194530,4.654502967390461e+17,98606261192.0,5e+19,51795776,1.151036328987198e+16,35,527343,0.000621,,3596.0571,3637.2846,3565.2651,3599.6548,98606.2612,98606.2612,2000000.0,2000000.0,51.795776,51.7958,50.0,130825.0,50.0,130825.0,0.01151036,30.1169
2025-07-24 00:07:19,Predictive,fees_collect_only_success,0x87d9fac17cbca653d39b965d745335476108e860b9412871480bdfa1461a051b,20,3613.4896,194395,3629.69,3611.9053,1.3182913540335468e+33,194400,0,0,2000000000000.0,5e+19,194280,194490,8.149863671281983e+17,332552457461.0,5e+19,69922476,3.4928237413030656e+16,35,558307,0.000612,,3611.9138,3655.5157,3579.554,3613.7201,332552.4575,332552.4575,2000000.0,2000000.0,69.922476,69.9225,50.0,130825.0,50.0,130825.0,0.03492824,91.3897
2025-07-24 04:07:19,Predictive,fees_collect_only_success,0x7007326ea145ed4b929d75d6d9033f8182c3e733304c7c7ba29e0a5bf49729f9,20,3657.5658,194274,3645.04,3649.6851,1.311450441940353e+33,194295,0,0,2000000000000.0,5e+19,194170,194380,4.3487217008018496e+17,92615750327.0,5e+19,34417299,7025221544044417.0,35,516849,0.000552,,3650.0368,3695.9463,3619.1445,3657.7095,92615.7503,92615.7503,2000000.0,2000000.0,34.417299,34.4173,50.0,130825.0,50.0,130825.0,0.00702522,18.3815
2025-07-24 08:07:22,Predictive,fees_collect_only_success,0x96ac0a7975793a01927d8ec270ff8782a5c833ef651228d878076b04a20ac2a3,20,3606.0604,194416,3582.13,3600.3084,1.3204128247639635e+33,194432,0,0,2000000000000.0,5e+19,194320,194530,4.737337419085757e+17,117664569037.0,5e+19,56761227,1.2842413907364578e+16,35,561430,0.000618,,3600.3747,3640.9236,3565.2651,3606.1397,117664.569,117664.569,2000000.0,2000000.0,56.761227,56.7612,50.0,130825.0,50.0,130825.0,0.01284241,33.6022
2025-07-24 12:07:22,Predictive,fees_collect_only_success,0x236c922e352bf7fbe1ae58755144e03ba681aa90ca3840772d8e9e16b7bbea6f,20,3658.3944,194272,3658.32,3655.5021,1.310406588093544e+33,194280,0,0,2000000000000.0,5e+19,194170,194370,6.038356047979319e+17,181378339743.0,5e+19,34837404,1.1926318515287802e+16,35,485788,0.000514,,3655.5157,3695.9463,3622.7653,3658.4411,181378.3397,181378.3397,2000000.0,2000000.0,34.837404,34.8374,50.0,130825.0,50.0,130825.0,0.01192632,31.2052
2025-07-24 16:07:33,Predictive,fees_collect_only_success,0xa026a70410b1d12573881a21c83af60b327c8f6f9396e4ef76bdfac2fe015613,20,3696.3248,194168,3730.54,3724.9291,1.2981371424241244e+33,194091,0,0,2000000000000.0,5e+19,194060,194270,3.3940946680488366e+18,2000000000000.0,4.473440036950374e+19,94721645,4.736063253317737e+16,35,512011,0.000605,,3725.2584,3736.8241,3659.1728,3696.6855,2000000.0,2000000.0,2000000.0,2000000.0,94.721645,94.7216,44.7344,117047.5576,50.0,130825.0,0.04736063,123.9191
2025-07-24 20:07:24,Predictive,fees_collect_only_success,0x06d4a8aa9714c97e62112b2f52349edaeca59cc47602ab2203f9cfb4140f8e9b,20,3740.9965,194048,3736.63,3737.6684,1.2959230125649112e+33,194057,0,0,2000000000000.0,5e+19,193950,194160,5.3291830182843046e+17,154304658247.0,5e+19,35016845,7781538185057850.0,35,482621,0.000532,,3737.9452,3778.154,3699.6439,3741.3107,154304.6582,154304.6582,2000000.0,2000000.0,35.016845,35.0168,50.0,130825.0,50.0,130825.0,0.00778154,20.3604
2025-07-25 00:07:34,Predictive,fees_collect_only_success,0xc901edad4411efcb8efa52c09de87d0d58ce6a0db2b774549d4af8f19338f452,20,3714.8321,194119,3708.07,3710.2848,1.3006964721893583e+33,194131,0,0,2000000000000.0,5e+19,194000,194210,4.3824181179609734e+17,93985378744.0,5e+19,31028531,6895255652843790.0,35,516765,0.000541,,3710.3879,3759.3113,3681.1928,3714.8428,93985.3787,93985.3787,2000000.0,2000000.0,31.028531,31.0285,50.0,130825.0,50.0,130825.0,0.00689526,18.0414
2025-07-25 04:07:21,Predictive,fees_collect_only_success,0xe0e53ec9c9cb3d122a6ff7885d9b5f71bf3160f1aeb76128087ddc9279ef580c,20,3610.0192,194405,3594.52,3602.5021,1.320010733071253e+33,194426,0,0,2000000000000.0,5e+19,194300,194510,4.2495780866861434e+17,86963414665.0,5e+19,55080449,1.2534067394950964e+16,35,482733,0.000505,,3602.5355,3648.2123,3572.4024,3610.1084,86963.4147,86963.4147,2000000.0,2000000.0,55.080449,55.0804,50.0,130825.0,50.0,130825.0,0.01253407,32.7954
2025-07-25 08:07:12,Predictive,fees_collect_only_success,0xbc3f46d555bf51768ef084c4727c81641ad4d01f4bd937fb082755db4a0e5f49,20,3612.4158,194398,3616.49,3619.5895,1.316891281204715e+33,194378,0,0,2000000000000.0,5e+19,194300,194510,1.3730191730883955e+18,684166036616.0,5e+19,89057940,4.446091761454776e+16,35,482733,0.000511,,3619.8684,3648.2123,3572.4024,3612.6362,684166.0366,684166.0366,2000000.0,2000000.0,89.05794,89.0579,50.0,130825.0,50.0,130825.0,0.04446092,116.332
2025-07-25 12:07:31,Predictive,fees_collect_only_success,0x741a2ef30f0976a05dd18d26d4738ad55ac8c835ced8e9fca364a637f2589f30,20,3684.6589,194200,3721.53,3717.6741,1.299403188604925e+33,194111,0,0,2000000000000.0,5e+19,194090,194300,3.217906264036976e+18,2000000000000.0,1.3815919295897248e+19,93766466,4.651558181723445e+16,35,512039,0.000535,,3717.8157,3725.631,3648.2123,3684.8756,2000000.0,2000000.0,2000000.0,2000000.0,93.766466,93.7665,13.8159,36149.3024,50.0,130825.0,0.04651558,121.708
2025-07-25 16:07:18,Predictive,fees_collect_only_success,0xf78981215a46a912daa530ea1e7219e5638247897706444ce100639a65c23cca,20,3661.6438,194263,3630.83,3639.0952,1.3133572423094884e+33,194325,0,0,2000000000000.0,5e+19,194160,194370,3.3207026383614266e+17,27656320193.0,5e+19,45609313,1.0146018039611544e+16,35,516463,0.000574,,3639.1036,3699.6439,3622.7653,3661.735,27656.3202,27656.3202,2000000.0,2000000.0,45.609313,45.6093,50.0,130825.0,50.0,130825.0,0.01014602,26.5471
2025-07-25 20:07:21,Predictive,fees_collect_only_success,0x2b3bf1f52074cc108e7a2e977ee9109ec3e34edcff461e1fa9e090988ac3c485,20,3661.5535,194263,3648.29,3649.4489,1.311492891412872e+33,194296,0,0,2000000000000.0,5e+19,194160,194360,4.035567675243212e+17,60628223300.0,5e+19,31724558,6428095909404078.0,35,482348,0.000502,,3649.6718,3699.6439,3626.3897,3661.735,60628.2233,60628.2233,2000000.0,2000000.0,31.724558,31.7246,50.0,130825.0,50.0,130825.0,0.0064281,16.8191
2025-07-26 00:07:35,Predictive,fees_collect_only_success,0x317db6dda5daf56d9a78e04203012b0a9a5bd5d23bc59956e0b83f82c17418a6,20,3702.4985,194152,3725.74,3719.1885,1.299138613038597e+33,194107,0,0,2000000000000.0,5e+19,194050,194250,1.6401990918959857e+18,811419243141.0,5e+19,58313102,2.9159226144726616e+16,35,516794,0.000534,,3719.3031,3740.5626,3666.4981,3702.6047,811419.2431,811419.2431,2000000.0,2000000.0,58.313102,58.3131,50.0,130825.0,50.0,130825.0,0.02915923,76.2951
2025-07-26 04:07:21,Predictive,fees_collect_only_success,0xb17b44dd10e3974e00304d55f5b8ebb4d704a0dfa97dc0d07b1cd737f5c1e4f7,20,3757.8629,194003,3740.95,3745.2466,1.294611243479974e+33,194037,0,0,2000000000000.0,5e+19,193900,194110,4.236585833516832e+17,84182292722.0,5e+19,28805659,6401103234662630.0,35,516849,0.000538,,3745.4282,3797.0911,3718.1875,3758.1837,84182.2927,84182.2927,2000000.0,2000000.0,28.805659,28.8057,50.0,130825.0,50.0,130825.0,0.0064011,16.7485
2025-07-26 08:07:11,Predictive,fees_collect_only_success,0xaafebcc86da37d38be2a3c51d014a025d4f81e03d367acdf7a6fe754e77f6ae6,20,3786.604,193927,3743.94,3747.4051,1.2942383379127112e+33,194031,0,0,2000000000000.0,5e+19,193820,194030,2.930779137904554e+17,0.0,5e+19,10095503,2692894209305352.0,35,524323,0.000543,,3747.676,3827.5881,3748.0508,3786.8533,0.0,0.0,2000000.0,2000000.0,10.095503,10.0955,50.0,130825.0,50.0,130825.0,0.00269289,7.0459
2025-07-26 12:07:19,Predictive,fees_collect_only_success,0x323540d38aee713e9d8f800c18e43231f24fe4e667fb3725d688297499818c21,20,3763.1647,193989,3741.14,3743.8575,1.29485138653903e+33,194041,0,0,2000000000000.0,5e+19,193870,194080,3.4355759308073485e+17,32715247799.0,5e+19,23930099,5317670463628745.0,35,516435,0.000535,,3743.9304,3808.4989,3729.3583,3763.4486,32715.2478,32715.2478,2000000.0,2000000.0,23.930099,23.9301,50.0,130825.0,50.0,130825.0,0.00531767,13.9137
2025-07-26 16:07:20,Predictive,fees_collect_only_success,0x29a1898b210c5425379b41f13ad371121932d7cf2ec0de59a0151bde08354a97,20,3737.6176,194057,3735.96,3734.6838,1.2964407182120281e+33,194065,0,0,2000000000000.0,5e+19,193940,194150,4.926317956056387e+17,128500009508.0,5e+19,29457071,8142604227768394.0,35,567786,0.000592,,3734.9562,3781.9338,3703.3452,3737.9452,128500.0095,128500.0095,2000000.0,2000000.0,29.457071,29.4571,50.0,130825.0,50.0,130825.0,0.0081426,21.3051
2025-07-26 20:07:21,Predictive,fees_collect_only_success,0x217bef607a0115dbf81350150c10c2d85c64685caff44af4a1ee4d48e0b0e46c,20,3742.6255,194044,3751.28,3744.7069,1.2947045266066403e+33,194038,0,0,2000000000000.0,5e+19,193940,194150,8.200330212229169e+17,338327461575.0,5e+19,34609116,1.7302707011587148e+16,35,567786,0.000592,,3745.0537,3781.9338,3703.3452,3742.8075,338327.4616,338327.4616,2000000.0,2000000.0,34.609116,34.6091,50.0,130825.0,50.0,130825.0,0.01730271,45.2725
2025-07-27 00:07:33,Predictive,fees_collect_only_success,0xf858aa2e8525272b64ab9458489dd57dc8832096ae05fe5aee1f8af41eca4271,20,3728.3179,194082,3742.7,3731.9985,1.2969070641509815e+33,194072,0,0,2000000000000.0,5e+19,193970,194180,7.719357257243546e+17,307297696371.0,5e+19,31999271,1.6004820734780484e+16,35,516765,0.000531,,3732.3428,3770.6056,3692.2524,3728.6125,307297.6964,307297.6964,2000000.0,2000000.0,31.999271,31.9993,50.0,130825.0,50.0,130825.0,0.01600482,41.8766
2025-07-27 04:07:19,Predictive,fees_collect_only_success,0x27a0e6cb8815e3ef5bb526459cd9607cf7f8c9db117d608e9203193acf1422f3,20,3793.6935,193908,3774.92,3776.2686,1.289282670057096e+33,193954,0,0,2000000000000.0,5e+19,193810,194020,4.052183827044893e+17,71855391816.0,5e+19,27886378,6197744171601347.0,35,516765,0.000533,,3776.6431,3831.4174,3751.8006,3794.0548,71855.3918,71855.3918,2000000.0,2000000.0,27.886378,27.8864,50.0,130825.0,50.0,130825.0,0.00619774,16.2164
2025-07-27 08:07:22,Predictive,fees_collect_only_success,0x2ad8306d5649f92a2f7fc94f01bca4c2fe25cd77d3f018a2d17e9e7396cd8acf,20,3799.5783,193893,3771.2,3770.7037,1.2902336916915652e+33,193969,0,0,2000000000000.0,5e+19,193790,193990,3.298027179600742e+17,13150509673.0,5e+19,22716136,5047616000517703.0,35,482432,0.000497,,3770.9826,3839.0876,3763.0723,3799.7499,13150.5097,13150.5097,2000000.0,2000000.0,22.716136,22.7161,50.0,130825.0,50.0,130825.0,0.00504762,13.2071
2025-07-27 12:07:12,Predictive,fees_collect_only_success,0x962a4c0c6915731aac6cdd95912c4517db03664bcc76d39cae8859970194358c,20,3832.9603,193805,3813.17,3818.1099,1.2821988221298291e+33,193844,0,0,2000000000000.0,5e+19,193700,193910,4.082245325095414e+17,73148845864.0,5e+19,29593326,6576173581549913.0,35,516793,0.000534,,3818.4134,3873.7935,3793.2961,3833.3335,73148.8459,73148.8459,2000000.0,2000000.0,29.593326,29.5933,50.0,130825.0,50.0,130825.0,0.00657617,17.2065
2025-07-27 16:07:24,Predictive,fees_collect_only_success,0x18c9d0065a4584c95933792950e211538e6154c6eabaaac9d2828abe40d26c6e,20,3842.1138,193782,3818.79,3823.711,1.2812593752890054e+33,193830,0,0,2000000000000.0,5e+19,193680,193890,3.960079637014977e+17,65126440417.0,5e+19,26860118,5968927727152478.0,35,482207,0.000501,,3823.7626,3881.5485,3800.8899,3842.1599,65126.4404,65126.4404,2000000.0,2000000.0,26.860118,26.8601,50.0,130825.0,50.0,130825.0,0.00596893,15.6177
2025-07-27 20:07:20,Predictive,fees_collect_only_success,0xbb20a00fcfd2b1a4b074d19757cdab3046711b1784f5647bb764c7bd2957e511,20,3866.9708,193717,3830.7,3832.1094,1.2798546065178484e+33,193808,0,0,2000000000000.0,5e+19,193620,193830,3.192704234129088e+17,15025734666.0,5e+19,21778902,4832165215137960.0,35,516435,0.000535,,3832.1838,3904.9066,3823.7626,3867.214,15025.7347,15025.7347,2000000.0,2000000.0,21.778902,21.7789,50.0,130825.0,50.0,130825.0,0.00483217,12.6434
2025-07-28 00:07:21,Predictive,fees_collect_only_success,0x808d6179809cf5e5965c53b74a528dde1c533bc9c3f20656faf3fa265fee72a6,20,3888.5627,193661,3872.03,3876.8671,1.2724453098131664e+33,193692,0,0,2000000000000.0,5e+19,193550,193760,4.216021542607309e+17,80967296047.0,5e+19,29096811,6465958090454490.0,35,516709,0.000533,,3876.8937,3932.3355,3850.6215,3888.9301,80967.296,80967.296,2000000.0,2000000.0,29.096811,29.0968,50.0,130825.0,50.0,130825.0,0.00646596,16.9182
2025-07-28 04:07:18,Predictive,fees_collect_only_success,0xc1de73db8859de3ea650fc68b7bdb0a9fcb78a68fd687126c7403e0cc8ad8fb6,20,3905.0207,193619,3875.93,3881.2468,1.2717271862776052e+33,193680,0,0,2000000000000.0,5e+19,193520,193730,3.7468241291970426e+17,50201971393.0,5e+19,26147538,5810604034436906.0,35,601656,0.000623,,3881.5485,3944.1496,3862.1902,3905.2971,50201.9714,50201.9714,2000000.0,2000000.0,26.147538,26.1475,50.0,130825.0,50.0,130825.0,0.0058106,15.2034
2025-07-28 08:07:23,Predictive,fees_collect_only_success,0x0d41cb392cca861a2ce98f6f6079ee72d8208b19f45ebba683cc3898ee9d772c,20,3916.1713,193591,3890.46,3894.7822,1.2695154568202432e+33,193645,0,0,2000000000000.0,5e+19,193490,193700,3.86823939880373e+17,57910624439.0,5e+19,26925730,5983628269866430.0,35,601656,0.000629,,3895.157,3955.9992,3873.7935,3916.2467,57910.6244,57910.6244,2000000.0,2000000.0,26.92573,26.9257,50.0,130825.0,50.0,130825.0,0.00598363,15.6562
2025-07-28 12:07:23,Predictive,fees_collect_only_success,0x55b3c782eb84b92c19d375dc41cff75ce877c592b6bebb2b6c020cc5e1e11add,20,3899.2402,193634,3878.2,3880.1653,1.2719043991487323e+33,193683,0,0,2000000000000.0,5e+19,193530,193740,3.915466378679758e+17,61260291823.0,5e+19,27149698,6033266367645076.0,35,516547,0.000535,,3880.3843,3940.2076,3858.3301,3899.4439,61260.2918,61260.2918,2000000.0,2000000.0,27.149698,27.1497,50.0,130825.0,50.0,130825.0,0.00603327,15.7861
2025-07-28 16:07:24,Predictive,fees_collect_only_success,0xeff2d1c84e41fbcdebc252c8b1ab26d77be13e13d33597d214d84a5ff9521440,20,3819.7514,193840,3807.29,3812.4691,1.2831470214543113e+33,193859,0,0,2000000000000.0,5e+19,193730,193940,4.5460165616670714e+17,103279933370.0,5e+19,30671262,6815842703757607.0,35,516737,0.000609,,3812.6903,3862.1902,3781.9338,3819.941,103279.9334,103279.9334,2000000.0,2000000.0,30.671262,30.6713,50.0,130825.0,50.0,130825.0,0.00681584,17.8336
2025-07-28 20:07:21,Predictive,fees_collect_only_success,0x0a53a3e9216c0c6b624df9daeb14557c0c0e759bd8eae690f566dc1a9dec6d1c,20,3764.5929,193985,3787.18,3789.3142,1.2870614244302413e+33,193920,0,0,2000000000000.0,5e+19,193870,194080,2.0137886440120773e+18,1107883605981.0,5e+19,68743895,3.4396726750711856e+16,35,516737,0.000562,,3789.5049,3808.4989,3729.3583,3764.9542,1107883.606,1107883.606,2000000.0,2000000.0,68.743895,68.7439,50.0,130825.0,50.0,130825.0,0.03439673,89.999
2025-07-29 00:07:45,Predictive,fees_collect_only_success,0xc5a98058735da366c9fe029103ff3fc5a7ed7c1066888cc0f7a1e6d5283df542,20,3770.9372,193969,3787.22,3789.4393,1.2870401776472355e+33,193920,0,0,2000000000000.0,5e+19,193870,194080,2.032019646475064e+18,1119632058062.0,5e+19,69179093,3.4611985518227628e+16,35,516737,0.00054,,3789.5049,3808.4989,3729.3583,3770.9826,1119632.0581,1119632.0581,2000000.0,2000000.0,69.179093,69.1791,50.0,130825.0,50.0,130825.0,0.03461199,90.5623
2025-07-29 04:07:24,Predictive,fees_collect_only_success,0xa50771f5d2c11d1a80c101debb7ae73ad6d3da47fbda974710a616c7648398d8,20,3798.3003,193896,3790.38,3795.114,1.2860775853553056e+33,193905,0,0,2000000000000.0,5e+19,193790,194000,5.2532141164601606e+17,149131747455.0,5e+19,33288858,8257701342252832.0,35,516849,0.00054,,3795.1931,3839.0876,3759.3113,3798.6102,149131.7475,149131.7475,2000000.0,2000000.0,33.288858,33.2889,50.0,130825.0,50.0,130825.0,0.0082577,21.6063
2025-07-29 08:07:22,Predictive,fees_collect_only_success,0x770e16ceb6fbcb29f2ad525b39d204cc3818bee465828f61af1b3b7a5afa250d,20,3876.677,193692,3874.27,3873.6026,1.2729813852852244e+33,193700,0,0,2000000000000.0,5e+19,193580,193790,5.732175066603184e+17,179908951591.0,5e+19,31567615,1.0806965657872324e+16,35,516821,0.000549,,3873.7935,3920.5568,3839.0876,3876.8937,179908.9516,179908.9516,2000000.0,2000000.0,31.567615,31.5676,50.0,130825.0,50.0,130825.0,0.01080697,28.2764
2025-08-01 12:07:23,Predictive,fees_collect_only_success,0xec6f2f21bbde449b4462c4068c75cafeaebe777d977425f0573b7b98bd0c6b42,20,3639.1403,194324,3639.86,3635.3657,1.3140307504885224e+33,194335,0,0,2000000000000.0,5e+19,194230,194440,6.77069397619663e+17,245756920906.0,5e+19,66597345,2.2790506160252264e+16,35,516821,0.00055,,3635.4665,3673.8381,3597.4957,3639.4675,245756.9209,245756.9209,2000000.0,2000000.0,66.597345,66.5973,50.0,130825.0,50.0,130825.0,0.02279051,59.6314
2025-08-01 16:07:23,Predictive,fees_collect_only_success,0x3414605cb402503e6a320989f2426c242274c8d34ba544bbd5683373906426c9,20,3627.9318,194355,3614.31,3621.8032,1.316488781607605e+33,194372,0,0,2000000000000.0,5e+19,194260,194470,4.660037961944603e+17,112609350906.0,5e+19,60425790,1.342680129663546e+16,35,516849,0.000578,,3622.0408,3662.8337,3586.72,3628.2032,112609.3509,112609.3509,2000000.0,2000000.0,60.42579,60.4258,50.0,130825.0,50.0,130825.0,0.0134268,35.1312
2025-08-01 20:07:19,Predictive,fees_collect_only_success,0x07a89ae8b16c65b7c8d4edfb7abe18b85f6faa3168bf0aa73dd6c16610ea40eb,20,3554.9297,194559,3518.23,3526.1784,1.334219997999447e+33,194640,0,0,2000000000000.0,5e+19,194450,194660,2.8399029525382618e+17,0.0,5e+19,45501642,1.0538905126025784e+16,35,558439,0.000621,,3526.2641,3593.9002,3519.2189,3554.9414,0.0,0.0,2000000.0,2000000.0,45.501642,45.5016,50.0,130825.0,50.0,130825.0,0.01053891,27.5751
2025-08-02 00:07:12,Predictive,fees_collect_only_success,0xa6b12eab3a32a39022faf6f13fbee801b4e468ab5cb833e6182665d9a6efd8b6,20,3523.4092,194648,3488.36,3497.9727,1.3395883846971487e+33,194720,0,0,2000000000000.0,5e+19,194530,194740,2.82856659536525e+17,0.0,5e+19,46407019,1.0939543299104784e+16,35,524295,0.000545,,3498.1679,3565.2651,3491.1789,3523.4443,0.0,0.0,2000000.0,2000000.0,46.407019,46.407,50.0,130825.0,50.0,130825.0,0.01093954,28.6233
2025-08-02 04:07:18,Predictive,fees_collect_only_success,0xdef9706dfac128fd8ea6c26a7fda600a01c09b86bc737c31b4f28d20f2c53f35,20,3522.0165,194652,3523.78,3518.6002,1.3356560112322333e+33,194661,0,0,2000000000000.0,5e+19,194550,194750,6.507138347794312e+17,209102953173.0,5e+19,70477147,2.55896817901994e+16,35,516990,0.000538,,3518.8671,3558.1421,3487.6896,3522.0353,209102.9532,209102.9532,2000000.0,2000000.0,70.477147,70.4771,50.0,130825.0,50.0,130825.0,0.02558968,66.9554
2025-08-02 08:07:13,Predictive,fees_collect_only_success,0xe4db5bfe636c250b88b1d43af47f31e2e35ece27b986f224e8b005b8076e3ad1,20,3524.2461,194645,3517.23,3519.757,1.3354364988213393e+33,194658,0,0,2000000000000.0,5e+19,194540,194750,4.923846927586676e+17,129906088790.0,5e+19,65719592,1.817197955211829e+16,35,602098,0.000628,,3519.9228,3561.7018,3487.6896,3524.5015,129906.0888,129906.0888,2000000.0,2000000.0,65.719592,65.7196,50.0,130825.0,50.0,130825.0,0.01817198,47.547
2025-08-02 12:07:12,Predictive,fees_collect_only_success,0x5dd8e1f66596e59aa5d41c6a9d3de7ed8e2c6dffb7232fbb83803ba754e4e98a,20,3530.4433,194628,3506.59,3515.4624,1.3362519587657437e+33,194670,0,0,2000000000000.0,5e+19,194520,194720,3.4106857447594426e+17,25835460508.0,5e+19,53131352,1.1699981230486018e+16,35,482320,0.000504,,3515.7017,3568.832,3498.1679,3530.4979,25835.4605,25835.4605,2000000.0,2000000.0,53.131352,53.1314,50.0,130825.0,50.0,130825.0,0.01169998,30.613
2025-08-02 16:07:22,Predictive,fees_collect_only_success,0x8455c669d4b3751ca24f5094e400126d14c6bc9e2acfd1ea3f1dfb70bcac0807,20,3470.7583,194798,3456.18,3467.4383,1.345473708190911e+33,194808,0,0,2000000000000.0,5e+19,194700,194910,4.433312802378084e+17,100044069101.0,5e+19,70669975,1.5697689881144034e+16,35,516793,0.000539,,3467.5206,3505.1709,3432.3334,3470.9897,100044.0691,100044.0691,2000000.0,2000000.0,70.669975,70.67,50.0,130825.0,50.0,130825.0,0.01569769,41.073
2025-08-02 20:07:32,Predictive,fees_collect_only_success,0xe76461dd60d4c93d05dc365a5c14a4162d0976e297a793c91438a1efc89a5cbc,20,3410.0068,194975,3393.65,3394.3833,1.3598754759951113e+33,195021,0,0,2000000000000.0,5e+19,194880,195090,3.4311879008671616e+17,39598447038.0,5e+19,59018736,1.3102856561780072e+16,35,516379,0.000541,,3394.4471,3442.6453,3371.1072,3410.0967,39598.447,39598.447,2000000.0,2000000.0,59.018736,59.0187,50.0,130825.0,50.0,130825.0,0.01310286,34.2836
