timestamp,contract_type,action_taken,tx_hash,range_width_multiplier_setting,predictedPrice_api,predictedTick_calculated,external_api_eth_price,actualPrice_pool,sqrtPriceX96_pool,currentTick_pool,targetTickLower_offchain,targetTickUpper_offchain,initial_contract_balance_token0,initial_contract_balance_token1,currentTickLower_contract,currentTickUpper_contract,currentLiquidity_contract,finalTickLower_contract,finalTickUpper_contract,finalLiquidity_contract,amount0_provided_to_mint,amount1_provided_to_mint,fees_collected_token0,fees_collected_token1,num_swaps_executed,gas_used,gas_cost_eth,error_message,currentTick_pool_WETHUSDC_price,finalTickLower_contract_WETHUSDC_price,finalTickUpper_contract_WETHUSDC_price,predictedTick_calculated_WETHUSDC_price,amount_USDC_minted_readable,amount_USDC_minted_usd,initial_balance_USDC_readable,initial_balance_USDC_usd,fees_USDC_collected_readable,fees_USDC_collected_usd,amount_WETH_minted_readable,amount_WETH_minted_usd,initial_balance_WETH_readable,initial_balance_WETH_usd,fees_WETH_collected_readable,fees_WETH_collected_usd
2025-07-25 16:08:18,Baseline,fees_collect_only_success,0x74ca2548cd51d5fe098b5c02701f5cd1d369e818ee4c79987402640e3b7a4a14,20,3661.3968,194263,3635.04,3638.4992,1.3134648050427203e+33,194326,194220,194420,2000000000000.0,5e+19,0,0,0,194240,194440,5.904624934873853e+17,173341340725.0,5e+19,73392719,1.632801564410982e+16,35,570540,0.000712,,3638.7398,3670.1663,3597.4957,3661.735,173341.3407,173341.3407,2000000.0,2000000.0,73.392719,73.3927,50.0,130825.0,50.0,130825.0,0.01632802,42.7223
2025-07-25 20:08:23,Baseline,fees_collect_only_success,0x582393cf1e4092de27dab734b717b10b475e2bb557d5d9d22bf7791912c00859,20,3661.5456,194263,3646.86,3649.2476,1.3115290587354925e+33,194297,194190,194390,2000000000000.0,5e+19,0,0,0,194210,194410,6.042498949382981e+17,181630223414.0,5e+19,45696443,9268890251350372.0,35,485431,0.00053,,3649.3069,3681.1928,3608.3039,3661.735,181630.2234,181630.2234,2000000.0,2000000.0,45.696443,45.6964,50.0,130825.0,50.0,130825.0,0.00926889,24.2521
2025-07-26 00:08:36,Baseline,fees_collect_only_success,0x575706dbad4644c6f91bd7e0d4896355c38d773ac7a66f4131305b4ac6ad3018,20,3701.9864,194153,3721.62,3717.6486,1.299407637992378e+33,194111,194010,194210,2000000000000.0,5e+19,0,0,0,193980,194180,5.707238828358985e+17,161181808240.0,5e+19,25052054,1.239837702074409e+16,35,519603,0.000558,,3717.8157,3766.8371,3692.2524,3702.2344,161181.8082,161181.8082,2000000.0,2000000.0,25.052054,25.0521,50.0,130825.0,50.0,130825.0,0.01239838,32.4404
2025-07-26 04:08:21,Baseline,fees_collect_only_success,0x22d8de9f2f6a676cf91afc1b55af9c69f2098c36d9a7d5303a34f7f61127030f,20,3757.0604,194005,3739.95,3745.1595,1.2946263012018869e+33,194037,193930,194130,2000000000000.0,5e+19,0,0,0,193940,194140,5.84576538654082e+17,169582980814.0,5e+19,38498879,8555101482823626.0,35,561033,0.000612,,3745.4282,3781.9338,3707.0502,3757.4322,169582.9808,169582.9808,2000000.0,2000000.0,38.498879,38.4989,50.0,130825.0,50.0,130825.0,0.0085551,22.3844
2025-07-26 08:08:11,Baseline,fees_collect_only_success,0x4d7ccc746bf26e83017f3c5c31b0a3d7c83c5ffd8f7256817ec0406feb76158e,20,3786.7156,193927,3745.2,3747.0684,1.2942964939626605e+33,194032,193930,194130,2000000000000.0,5e+19,0,0,0,193930,194130,5.583237439624728e+17,153548928722.0,5e+19,37240938,8275764209605069.0,35,485375,0.000529,,3747.3013,3785.7175,3710.7589,3786.8533,153548.9287,153548.9287,2000000.0,2000000.0,37.240938,37.2409,50.0,130825.0,50.0,130825.0,0.00827576,21.6535
2025-07-26 12:08:18,Baseline,fees_collect_only_success,0xe3b510a6ddaaacdb5b96fece502c0f1a8883556f8123b77b0b38056f19f4b9be,20,3762.3249,193991,3739.26,3743.7339,1.2948727695752142e+33,194041,193940,194140,2000000000000.0,5e+19,0,0,0,193940,194140,5.635366412373778e+17,156745845953.0,5e+19,37548185,8343863093958164.0,35,561033,0.000605,,3743.9304,3781.9338,3707.0502,3762.696,156745.846,156745.846,2000000.0,2000000.0,37.548185,37.5482,50.0,130825.0,50.0,130825.0,0.00834386,21.8317
2025-07-26 16:08:19,Baseline,fees_collect_only_success,0x0aec1ab135c2e896ca2c98a0372adcd1d89c3c9b024274bce24346767c76d0d4,20,3735.3852,194063,3735.8,3732.3452,1.2968468146285437e+33,194071,193970,194170,2000000000000.0,5e+19,0,0,0,193960,194160,5.866649628326415e+17,170873417976.0,5e+19,31929060,1.0362940784244724e+16,35,485375,0.00053,,3732.716,3774.3779,3699.6439,3735.7032,170873.418,170873.418,2000000.0,2000000.0,31.92906,31.9291,50.0,130825.0,50.0,130825.0,0.01036294,27.1146
2025-07-26 20:08:21,Baseline,fees_collect_only_success,0x36772d281288414b48d7b787c546360815b2032a85e69337745cd87bae96c233,20,3741.8891,194046,3748.62,3744.2943,1.2947758718747286e+33,194040,193940,194140,2000000000000.0,5e+19,0,0,0,193910,194110,5.858579800476503e+17,170339334702.0,5e+19,25862683,1.2929762709573228e+16,35,519687,0.00057,,3744.3048,3793.2961,3718.1875,3742.059,170339.3347,170339.3347,2000000.0,2000000.0,25.862683,25.8627,50.0,130825.0,50.0,130825.0,0.01292976,33.8307
2025-07-27 00:08:32,Baseline,fees_collect_only_success,0x28f4d9f9a0d81bf43e5280813aba10d983a1c8468ee27b56710cdb035478d5de,20,3728.1668,194083,3740.59,3731.644,1.296968658217574e+33,194073,193970,194170,2000000000000.0,5e+19,0,0,0,193940,194140,5.6066019965795136e+17,154991047241.0,5e+19,24182504,1.20951706221766e+16,35,561033,0.0006,,3731.9696,3781.9338,3707.0502,3728.2397,154991.0472,154991.0472,2000000.0,2000000.0,24.182504,24.1825,50.0,130825.0,50.0,130825.0,0.01209517,31.647
2025-07-27 04:08:18,Baseline,fees_collect_only_success,0x39dc262fafdeffa160efbbc2cd7a403c2315e08b8641c5761c392ae37c53868a,20,3793.6642,193909,3775.46,3776.164,1.2893005255462824e+33,193955,193850,194050,2000000000000.0,5e+19,0,0,0,193860,194060,6.027508438761934e+17,180644702533.0,5e+19,39874086,8862017254613541.0,35,519519,0.000556,,3776.2655,3812.3091,3736.8241,3793.6754,180644.7025,180644.7025,2000000.0,2000000.0,39.874086,39.8741,50.0,130825.0,50.0,130825.0,0.00886202,23.1875
2025-07-27 08:08:22,Baseline,fees_collect_only_success,0x246bdd5321b56af76892893e83b1e13229b5e6ae97c754fb89ab9168e4b75e26,20,3799.2915,193894,3771.63,3770.5737,1.290255931595983e+33,193970,193870,194070,2000000000000.0,5e+19,0,0,0,193870,194070,5.752260772560682e+17,163793953066.0,5e+19,37731445,8384111201731794.0,35,564240,0.000608,,3770.6056,3808.4989,3733.0893,3799.3699,163793.9531,163793.9531,2000000.0,2000000.0,37.731445,37.7314,50.0,130825.0,50.0,130825.0,0.00838411,21.937
2025-07-27 12:08:11,Baseline,fees_collect_only_success,0x313d61b24f94ea3b2db7e621bd10339b4b4d3bf7a8f3ef7550cf8687fdd7901d,20,3832.0825,193808,3821.09,3817.9991,1.2822174250363584e+33,193845,193740,193940,2000000000000.0,5e+19,0,0,0,193750,193950,6.077833403101455e+17,183695228555.0,5e+19,42248605,9388388410498002.0,35,604852,0.000651,,3818.0316,3854.4739,3778.154,3832.1838,183695.2286,183695.2286,2000000.0,2000000.0,42.248605,42.2486,50.0,130825.0,50.0,130825.0,0.00938839,24.5647
2025-07-27 16:08:24,Baseline,fees_collect_only_success,0x09f2c9f4135097bfa8f008e721b91b34b3f62dd9d957e3a3dfe49527b9df1b99,20,3840.726,193785,3822.43,3823.6213,1.2812743983781444e+33,193830,193730,193930,2000000000000.0,5e+19,0,0,0,193730,193930,5.808224752891932e+17,167062400170.0,5e+19,37984724,8441066242490547.0,35,488457,0.00053,,3823.7626,3862.1902,3785.7175,3841.0075,167062.4002,167062.4002,2000000.0,2000000.0,37.984724,37.9847,50.0,130825.0,50.0,130825.0,0.00844107,22.0861
2025-07-27 20:08:20,Baseline,fees_collect_only_success,0x611162914617e8927c670f8d56b1a182ad239f58e4fe0ce6a857b42f64796de2,20,3867.06,193717,3835.87,3831.9783,1.2798764901701772e+33,193808,193700,193900,2000000000000.0,5e+19,0,0,0,193710,193910,5.921643788979881e+17,174038703898.0,5e+19,38292683,8496359450064757.0,35,604852,0.000652,,3832.1838,3869.9219,3793.2961,3867.214,174038.7039,174038.7039,2000000.0,2000000.0,38.292683,38.2927,50.0,130825.0,50.0,130825.0,0.00849636,22.2307
2025-07-28 00:08:21,Baseline,fees_collect_only_success,0x8d07d9a4562899f5e5d665785c8f031bc0a923d877caa7270550ee112904340d,20,3888.2623,193662,3868.55,3876.7944,1.2724572398052744e+33,193692,193590,193790,2000000000000.0,5e+19,0,0,0,193590,193790,5.768927927613655e+17,164444633404.0,5e+19,38588780,8575284448461113.0,35,519659,0.000561,,3876.8937,3916.6384,3839.0876,3888.5412,164444.6334,164444.6334,2000000.0,2000000.0,38.58878,38.5888,50.0,130825.0,50.0,130825.0,0.00857528,22.4372
2025-07-28 04:08:17,Baseline,fees_collect_only_success,0x7430bbb0e81de067271ab2cf03f3818f6a0c9725828b171c031f7248dc72a4f7,20,3904.4548,193621,3880.27,3881.1483,1.2717433155797554e+33,193681,193580,193780,2000000000000.0,5e+19,0,0,0,193580,193780,5.84056242234927e+17,168879807295.0,5e+19,39067455,8681711374127761.0,35,564212,0.000616,,3881.1604,3920.5568,3842.9284,3904.5162,168879.8073,168879.8073,2000000.0,2000000.0,39.067455,39.0675,50.0,130825.0,50.0,130825.0,0.00868171,22.7157
2025-07-28 08:08:22,Baseline,fees_collect_only_success,0x69471caf59dda5c2d0541bed82a6dfb85d4ea2cbb3ca22154d5fa8269ae68263,20,3916.1514,193591,3891.17,3894.6787,1.2695323360496632e+33,193646,193540,193740,2000000000000.0,5e+19,0,0,0,193550,193750,6.135623150073075e+17,187201165404.0,5e+19,40800303,9066933440515956.0,35,564212,0.000622,,3894.7676,3932.3355,3854.4739,3916.2467,187201.1654,187201.1654,2000000.0,2000000.0,40.800303,40.8003,50.0,130825.0,50.0,130825.0,0.00906693,23.7236
2025-07-28 12:08:22,Baseline,fees_collect_only_success,0x558e82d734a183540e944d0db31399eda5f5faa6c80e197a7e61da8a0a247c84,20,3899.544,193633,3877.14,3880.0821,1.2719180370723457e+33,193683,193580,193780,2000000000000.0,5e+19,0,0,0,193580,193780,5.693229425958872e+17,159727976190.0,5e+19,38085592,8463465109746979.0,35,564212,0.000608,,3880.3843,3920.5568,3842.9284,3899.8338,159727.9762,159727.9762,2000000.0,2000000.0,38.085592,38.0856,50.0,130825.0,50.0,130825.0,0.00846347,22.1447
2025-07-28 16:08:24,Baseline,fees_collect_only_success,0x60ab28f1b48ae83996a354e116d1e1ef0aad8c9137d5c457c03043b952a2cb40,20,3820.1857,193839,3807.3,3812.406,1.2831576318133952e+33,193859,193750,193950,2000000000000.0,5e+19,0,0,0,193760,193960,5.825265998149733e+17,168147108352.0,5e+19,38322139,8516039131331108.0,35,519547,0.000726,,3812.6903,3850.6215,3774.3779,3820.323,168147.1084,168147.1084,2000000.0,2000000.0,38.322139,38.3221,50.0,130825.0,50.0,130825.0,0.00851604,22.2822
2025-07-28 20:08:20,Baseline,fees_collect_only_success,0x685bdeec13e20537e3fb1fdc562a5cb591b6d6a76c8f64a0636a47c8beaf2b44,20,3764.1828,193987,3795.5,3787.2951,1.287404465577559e+33,193925,193820,194020,2000000000000.0,5e+19,0,0,0,193800,194000,6.139415825041832e+17,187496576560.0,5e+19,26546519,1.3294353168128076e+16,35,519519,0.000621,,3787.6107,3835.2506,3759.3113,3764.2013,187496.5766,187496.5766,2000000.0,2000000.0,26.546519,26.5465,50.0,130825.0,50.0,130825.0,0.01329435,34.7847
2025-07-29 00:08:44,Baseline,fees_collect_only_success,0x527a892a3f38805cd070513bdb05a313b60da55413756fb04eee89a66750ef38,20,3772.5394,193964,3793.53,3787.4028,1.2873861674935472e+33,193925,193820,194020,2000000000000.0,5e+19,0,0,0,193800,194000,6.156254673422345e+17,188531528955.0,5e+19,26611145,1.3325932539208814e+16,35,519519,0.000572,,3787.6107,3835.2506,3759.3113,3772.8685,188531.529,188531.529,2000000.0,2000000.0,26.611145,26.6111,50.0,130825.0,50.0,130825.0,0.01332593,34.8673
2025-07-29 04:08:24,Baseline,fees_collect_only_success,0x872b2e4f8db2761f01fc65c0c4a0149d931c173bb9b182bae9d9e2c22c369586,20,3798.7275,193895,3791.52,3795.9173,1.2859415095597694e+33,193903,193800,194000,2000000000000.0,5e+19,0,0,0,193800,194000,5.739965549706504e+17,162949971919.0,5e+19,36866624,8658071092077501.0,35,519519,0.000572,,3795.9522,3835.2506,3759.3113,3798.99,162949.9719,162949.9719,2000000.0,2000000.0,36.866624,36.8666,50.0,130825.0,50.0,130825.0,0.00865807,22.6538
2025-07-29 08:08:21,Baseline,fees_collect_only_success,0x79e8c0675f3c644dbc617cae7761a8058e3a73debc993c6618aeedc30f2bdc86,20,3876.1896,193693,3877.05,3872.7571,1.273120332383664e+33,193702,193600,193800,2000000000000.0,5e+19,0,0,0,193580,193780,5.732175066603184e+17,162147014917.0,5e+19,30713958,1.1091208359440456e+16,35,564212,0.000643,,3873.0189,3920.5568,3842.9284,3876.506,162147.0149,162147.0149,2000000.0,2000000.0,30.713958,30.714,50.0,130825.0,50.0,130825.0,0.01109121,29.0202
2025-08-01 12:08:24,Baseline,fees_collect_only_success,0x7528ed448e4b5d6969dd4f4bc821fdda7f1cbefa4bbc6449967b4f0869b6a063,20,3641.8845,194317,3643.5,3638.047,1.3135464396218833e+33,194327,194220,194420,2000000000000.0,5e+19,0,0,0,194210,194410,5.5348347597941504e+17,151067692451.0,5e+19,59565628,1.8334551470884144e+16,35,485431,0.000555,,3638.3759,3681.1928,3608.3039,3642.0159,151067.6925,151067.6925,2000000.0,2000000.0,59.565628,59.5656,50.0,130825.0,50.0,130825.0,0.01833455,47.9724
2025-08-01 16:08:24,Baseline,fees_collect_only_success,0x30f6c9a506061d3b6c58cafda91c04910b3961cfec1a42579b45eb4a17d22378,20,3631.2127,194346,3613.05,3621.6125,1.3165234291433193e+33,194373,194270,194470,2000000000000.0,5e+19,0,0,0,194280,194480,5.50874767572668e+17,149609121636.0,5e+19,69177625,1.5371658041812326e+16,35,570624,0.00072,,3621.6787,3655.5157,3583.1352,3631.4699,149609.1216,149609.1216,2000000.0,2000000.0,69.177625,69.1776,50.0,130825.0,50.0,130825.0,0.01537166,40.2199
2025-08-01 20:08:19,Baseline,fees_collect_only_success,0xebd09a1ccbdcad6cc715b812164e46e303823092a832f76848100ea10d096cc5,20,3554.4869,194560,3518.86,3524.9656,1.3344494971983395e+33,194643,194540,194740,2000000000000.0,5e+19,0,0,0,194560,194760,5.712884694995191e+17,162083248853.0,5e+19,82733350,1.8556171367593852e+16,35,604628,0.000776,,3525.2064,3554.5859,3484.2039,3554.5859,162083.2489,162083.2489,2000000.0,2000000.0,82.73335,82.7334,50.0,130825.0,50.0,130825.0,0.01855617,48.5522
2025-08-02 00:08:11,Baseline,fees_collect_only_success,0x432936b86815f4e8d74919f41a3249fbd4096bc091c94ff4cd8e99945a83d0ef,20,3523.2979,194648,3488.83,3496.4736,1.3398755365357816e+33,194724,194620,194820,2000000000000.0,5e+19,0,0,0,194640,194840,5.4890387326189914e+17,148946944971.0,5e+19,84134303,1.870922818712333e+16,35,519491,0.00057,,3496.769,3526.2641,3456.4428,3523.4443,148946.945,148946.945,2000000.0,2000000.0,84.134303,84.1343,50.0,130825.0,50.0,130825.0,0.01870923,48.9527
2025-08-02 04:08:19,Baseline,fees_collect_only_success,0xd22511b8aaf47e47d8d63ecaee96a5fcb370a5aedd57556ed921bef8178fca76,20,3522.202,194651,3526.12,3518.4127,1.335691600371263e+33,194662,194560,194760,2000000000000.0,5e+19,0,0,0,194540,194740,5.867278547156649e+17,171212885236.0,5e+19,65221032,2.3681229418518164e+16,35,604852,0.000667,,3518.5152,3561.7018,3491.1789,3522.3875,171212.8852,171212.8852,2000000.0,2000000.0,65.221032,65.221,50.0,130825.0,50.0,130825.0,0.02368123,61.9619
2025-08-02 08:08:13,Baseline,fees_collect_only_success,0x9f10f193db3397aa39a55fb30740d3fc99ae674ce30c2100fa72913780749746,20,3524.2308,194645,3515.48,3519.7238,1.3354427945044852e+33,194658,194550,194750,2000000000000.0,5e+19,0,0,0,194560,194760,5.897405782389834e+17,173000371357.0,5e+19,75446073,2.086060358175976e+16,35,519435,0.000576,,3519.9228,3554.5859,3484.2039,3524.5015,173000.3714,173000.3714,2000000.0,2000000.0,75.446073,75.4461,50.0,130825.0,50.0,130825.0,0.0208606,54.5818
2025-08-02 12:08:12,Baseline,fees_collect_only_success,0x5ca90afa3c0a77953b216c02d5e9dc54fc200ee6f830177fd97d3da4138de58e,20,3531.5327,194625,3505.43,3514.6828,1.3364001411017222e+33,194672,194570,194770,2000000000000.0,5e+19,0,0,0,194590,194790,5.68757856555724e+17,160608696081.0,5e+19,80243318,1.7670220348822874e+16,35,485403,0.000534,,3514.9986,3543.9387,3473.7674,3531.5572,160608.6961,160608.6961,2000000.0,2000000.0,80.243318,80.2433,50.0,130825.0,50.0,130825.0,0.01767022,46.2341
2025-08-02 16:08:22,Baseline,fees_collect_only_success,0xc090e746a7344d74c9cc2cc72900bdaae88428998da54aa5bc4828290b1ea806,20,3467.4291,194808,3459.56,3463.5877,1.346221388840157e+33,194819,194710,194910,2000000000000.0,5e+19,0,0,0,194730,194930,5.718938291323821e+17,162542674096.0,5e+19,82186904,2.038129004799053e+16,35,485403,0.000532,,3463.7086,3494.6716,3425.4759,3467.5206,162542.6741,162542.6741,2000000.0,2000000.0,82.186904,82.1869,50.0,130825.0,50.0,130825.0,0.02038129,53.3276
2025-08-02 20:08:33,Baseline,fees_collect_only_success,0xdaff1b6321bfc64e99c6256669ba93ab90608d9ee18e4e109b3fe8ce41d3b1a9,20,3410.9204,194972,3387.63,3393.3246,1.3600876083832853e+33,195024,194920,195120,2000000000000.0,5e+19,0,0,0,194950,195150,5.816047619377554e+17,168270710041.0,5e+19,89182182,1.9796967560158096e+16,35,485403,0.000544,,3393.4289,3418.6322,3350.9421,3411.1198,168270.71,168270.71,2000000.0,2000000.0,89.182182,89.1822,50.0,130825.0,50.0,130825.0,0.01979697,51.7988
2025-08-03 00:08:31,Baseline,fees_collect_only_success,0x91f531b15087b4164809bd2d4e9aec9e368d7564dd1a3ce02bc89b8dbe578948,20,3402.0327,194998,3401.6,3399.4619,1.3588593024864133e+33,195006,194900,195100,2000000000000.0,5e+19,0,0,0,194930,195130,5.708768200768595e+17,162038414153.0,5e+19,88409414,1.9634476504893624e+16,35,485431,0.000525,,3399.5423,3425.4759,3357.6503,3402.2629,162038.4142,162038.4142,2000000.0,2000000.0,88.409414,88.4094,50.0,130825.0,50.0,130825.0,0.01963448,51.3736
2025-08-03 04:08:20,Baseline,fees_collect_only_success,0x76640754b5dc91b713cfadeb5d8ac3a9d8461a9008aa68e457644e94e897e6c7,20,3422.6162,194938,3441.42,3429.0594,1.3529821808645916e+33,194919,194810,195010,2000000000000.0,5e+19,0,0,0,194770,194970,5.775179550492095e+17,165855511660.0,5e+19,56334267,2.8164537384782136e+16,35,519603,0.000575,,3429.2458,3480.7216,3411.8021,3422.7368,165855.5117,165855.5117,2000000.0,2000000.0,56.334267,56.3343,50.0,130825.0,50.0,130825.0,0.02816454,73.6925
2025-08-03 08:08:20,Baseline,fees_collect_only_success,0xce0bf6edf4cbdebc184975bdf7b7a9ebc5a3252023489e02c1c62dc1de5748b5,20,3491.0447,194740,3456.63,3463.0766,1.3463207277856278e+33,194820,194720,194920,2000000000000.0,5e+19,0,0,0,194740,194940,5.680278421737069e+17,160281134648.0,5e+19,83189754,1.848582431591848e+16,35,485431,0.000522,,3463.3623,3491.1789,3422.0523,3491.1789,160281.1346,160281.1346,2000000.0,2000000.0,83.189754,83.1898,50.0,130825.0,50.0,130825.0,0.01848582,48.3681
2025-08-03 12:08:23,Baseline,fees_collect_only_success,0x5b785bfa4509e8b0507522e1e7f52f11386c08604b3d9995e310da09a65d9659,20,3530.5558,194627,3484.33,3493.9316,1.340362856899298e+33,194732,194630,194830,2000000000000.0,5e+19,0,0,0,194650,194850,5.686342482323977e+17,160578508526.0,5e+19,82818333,1.8410652472920516e+16,35,485347,0.000527,,3493.9728,3522.7397,3452.9883,3530.851,160578.5085,160578.5085,2000000.0,2000000.0,82.818333,82.8183,50.0,130825.0,50.0,130825.0,0.01841065,48.1715
2025-08-03 16:08:35,Baseline,fees_collect_only_success,0xd8c1fdaae82ed336840b773ddca8b84b2cac30b0ba935bf32c9e8b0c3c2ce01f,20,3509.4745,194687,3474.61,3484.0902,1.3422545697459598e+33,194760,194660,194860,2000000000000.0,5e+19,0,0,0,194680,194880,5.785756423967016e+17,166445128849.0,5e+19,82709835,1.8382367416854756e+16,35,485319,0.000524,,3484.2039,3512.1879,3442.6453,3509.7303,166445.1288,166445.1288,2000000.0,2000000.0,82.709835,82.7098,50.0,130825.0,50.0,130825.0,0.01838237,48.0975
2025-08-03 20:08:20,Baseline,fees_collect_only_success,0x427358c1ea4e06078a1ae70a306f41ad3c6ffcb130d934bc3ab432924d3a6816,20,3528.2251,194634,3491.63,3502.6643,1.3386909396495984e+33,194707,194600,194800,2000000000000.0,5e+19,0,0,0,194620,194820,5.449342852368908e+17,146580461124.0,5e+19,78043619,1.729761726846876e+16,35,519519,0.000556,,3502.7182,3533.3233,3463.3623,3528.3804,146580.4611,146580.4611,2000000.0,2000000.0,78.043619,78.0436,50.0,130825.0,50.0,130825.0,0.01729762,45.2592
2025-08-04 00:08:24,Baseline,fees_collect_only_success,0xb3647c5472b586e473c6f340e82784d177132ddadecb997085ed93c736a988bb,20,3509.9294,194686,3497.74,3505.7393,1.338103703399143e+33,194698,194590,194790,2000000000000.0,5e+19,0,0,0,194610,194810,5.4135697268115526e+17,144455861381.0,5e+19,76545913,1.6989186908216268e+16,35,519603,0.000558,,3505.8719,3536.8582,3466.8272,3510.0813,144455.8614,144455.8614,2000000.0,2000000.0,76.545913,76.5459,50.0,130825.0,50.0,130825.0,0.01698919,44.4522
2025-08-04 04:08:35,Baseline,fees_collect_only_success,0x069a3af6a05ced57d9aa4df260ef05b8dcc8be937e08644f8dfc576a4ed2b5e0,20,3579.8156,194489,3560.41,3565.5717,1.3268291329380882e+33,194529,194420,194620,2000000000000.0,5e+19,0,0,0,194440,194640,5.5538145805997984e+17,152527724238.0,5e+19,74216872,1.6492389057030568e+16,35,519519,0.00056,,3565.6217,3597.4957,3526.2641,3579.912,152527.7242,152527.7242,2000000.0,2000000.0,74.216872,74.2169,50.0,130825.0,50.0,130825.0,0.01649239,43.1523
2025-08-04 08:08:19,Baseline,fees_collect_only_success,0xc587be07afcf13095f4d4e3009d34e06179bbfd826fb3ce76ff1f1feb87aa915,20,3563.9304,194533,3554.74,3559.8723,1.3278908300504925e+33,194545,194440,194640,2000000000000.0,5e+19,0,0,0,194460,194660,5.716011668595693e+17,162195568449.0,5e+19,76697705,1.6889646274633118e+16,35,519603,0.00056,,3559.9215,3590.3083,3519.2189,3564.1958,162195.5684,162195.5684,2000000.0,2000000.0,76.697705,76.6977,50.0,130825.0,50.0,130825.0,0.01688965,44.1918
2025-08-04 12:08:12,Baseline,fees_collect_only_success,0x52158768f3f465bdc58e695e539d9e622b50f4c8473726cb8167e9738667c1ee,20,3572.5356,194509,3553.88,3563.8162,1.3271558795283117e+33,194534,194430,194630,2000000000000.0,5e+19,0,0,0,194450,194650,5.859588682022207e+17,170728944140.0,5e+19,75311315,1.6713817543954214e+16,35,604796,0.000647,,3563.8394,3593.9002,3522.7397,3572.7597,170728.9441,170728.9441,2000000.0,2000000.0,75.311315,75.3113,50.0,130825.0,50.0,130825.0,0.01671382,43.7317
2025-08-04 16:08:22,Baseline,fees_collect_only_success,0x4ff4b69f3c748a987b9a25964be1a9c54f394c2f3a4358e16ca2cfc035f74538,20,3648.3782,194299,3651.11,3643.0794,1.3126388821873752e+33,194314,194210,194410,2000000000000.0,5e+19,0,0,0,194190,194390,5.671273281440889e+17,159257114327.0,5e+19,59499170,2.0381401432008324e+16,35,488569,0.000584,,3643.1087,3688.5622,3615.5273,3648.5771,159257.1143,159257.1143,2000000.0,2000000.0,59.49917,59.4992,50.0,130825.0,50.0,130825.0,0.0203814,53.3279
2025-08-04 20:08:25,Baseline,fees_collect_only_success,0xa09cbc631a29290cd4fc5c8ab7eb7a3e2e9b21fa5f3828451b9df04814930479,20,3710.5916,194130,3665.84,3675.6225,1.30681507215019e+33,194225,194120,194320,2000000000000.0,5e+19,0,0,0,194140,194340,6.045701698979832e+17,181819438402.0,5e+19,76313676,1.6937453403653618e+16,35,570596,0.000631,,3675.6754,3707.0502,3633.6493,3710.7589,181819.4384,181819.4384,2000000.0,2000000.0,76.313676,76.3137,50.0,130825.0,50.0,130825.0,0.01693745,44.3168
2025-08-05 00:08:23,Baseline,fees_collect_only_success,0x672bc91f8d81a8a450ac3f7cc4d653edf82ecc8769b5725f7996afa6bf2c20fd,20,3744.4209,194039,3715.92,3724.2311,1.2982587900533805e+33,194093,193990,194190,2000000000000.0,5e+19,0,0,0,194000,194200,5.678744523886515e+17,159473487406.0,5e+19,69110592,1.5311249482845722e+16,35,488485,0.000521,,3724.5135,3759.3113,3684.8756,3744.6793,159473.4874,159473.4874,2000000.0,2000000.0,69.110592,69.1106,50.0,130825.0,50.0,130825.0,0.01531125,40.0619
2025-08-05 04:08:13,Baseline,fees_collect_only_success,0x101c813a4b024ff75b78452d0499c9bdf1478312d218becd2b51dc2982de2086,20,3684.3922,194201,3651.19,3657.8491,1.309986103715029e+33,194273,194170,194370,2000000000000.0,5e+19,0,0,0,194180,194380,5.54683340250942e+17,151744012568.0,5e+19,70174817,1.5594418033651844e+16,35,485375,0.000521,,3658.0753,3692.2524,3619.1445,3684.5072,151744.0126,151744.0126,2000000.0,2000000.0,70.174817,70.1748,50.0,130825.0,50.0,130825.0,0.01559442,40.8028
2025-08-05 08:08:35,Baseline,fees_collect_only_success,0x6794f5e0515d0719603b09f1fe35e65749db8c1a72b936021684586b62f648a5,20,3628.2502,194354,3614.31,3618.8777,1.3170207882323157e+33,194380,194280,194480,2000000000000.0,5e+19,0,0,0,194290,194490,5.617878504018809e+17,156167069768.0,5e+19,71423246,1.5867920888756558e+16,35,485515,0.00053,,3619.1445,3651.8622,3579.554,3628.566,156167.0698,156167.0698,2000000.0,2000000.0,71.423246,71.4232,50.0,130825.0,50.0,130825.0,0.01586792,41.5184
2025-08-05 12:08:22,Baseline,fees_collect_only_success,0x1d428e9ded7c286fbd6a4f2a3db341c31b89babccf98359fc7379fcbd37c702a,20,3647.374,194302,3669.61,3655.3497,1.3104338919069876e+33,194280,194180,194380,2000000000000.0,5e+19,0,0,0,194130,194330,5.799269343245652e+17,166921745725.0,5e+19,48331068,2.416565163459017e+16,35,485403,0.000534,,3655.5157,3710.7589,3637.2846,3647.4828,166921.7457,166921.7457,2000000.0,2000000.0,48.331068,48.3311,50.0,130825.0,50.0,130825.0,0.02416565,63.2294
